1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,71  ,0603851M,Joint Non-Lethal Weapons Testing,Y,29448,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,72  ,0603860N,Joint Precision Approach and Landing Systems - Dem/Val,Y,91479,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,73  ,0603925N,Directed Energy and Electric Weapon Systems,Y,67360,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,74  ,0604112N,Gerald R. Ford Class Nuclear Aircraft Carrier (CVN 78 - 80),Y,48105,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,75  ,0604122N,Remote Minehunting System (RMS),Y,20089,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,76  ,0604272N,Tactical Air Directional Infrared Countermeasures (TADIRCM),Y,18969,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,77  ,0604279N,ASE Self-Protection Optimization,Y,7874,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,78  ,0604292N,MH-XX,Y,5298,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,79  ,0604454N,LX (R),Y,46486,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,80  ,0604653N,Joint Counter Radio Controlled IED Electronic Warfare (JCREW),Y,3817,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,81  ,0604659N,Precision Strike Weapons Development Program,Y,9595,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,82  ,0604707N,Space and Electronic Warfare (SEW) Architecture/Engineering Support,Y,29581,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,83  ,0604786N,Offensive Anti-Surface Warfare Weapon Development,Y,285849,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,84  ,0605812M,Joint Light Tactical Vehicle (JLTV) Engineering and Manufacturing Development Ph,Y,36656,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,85  ,0303354N,ASW Systems Development - MIP,Y,9835,U
1319N, Navy,NAVY,04,Advanced Component Development & Prototypes,86  ,0304270N,Electronic Warfare Development - MIP,Y,580,U
1319N, Navy,NAVY,05,System Development & Demonstration,87  ,0603208N,Training System Aircraft,Y,21708,U
1319N, Navy,NAVY,05,System Development & Demonstration,88  ,0604212N,Other Helo Development,Y,11101,U
1319N, Navy,NAVY,05,System Development & Demonstration,89  ,0604214N,AV-8B Aircraft - Eng Dev,Y,39878,U
1319N, Navy,NAVY,05,System Development & Demonstration,90  ,0604215N,Standards Development,Y,53059,U
1319N, Navy,NAVY,05,System Development & Demonstration,91  ,0604216N,Multi-Mission Helicopter Upgrade Development,Y,21358,U
1319N, Navy,NAVY,05,System Development & Demonstration,92  ,0604218N,Air/Ocean Equipment Engineering,Y,4515,U
1319N, Navy,NAVY,05,System Development & Demonstration,93  ,0604221N,P-3 Modernization Program,Y,1514,U
1319N, Navy,NAVY,05,System Development & Demonstration,94  ,0604230N,Warfare Support System,Y,5875,U
1319N, Navy,NAVY,05,System Development & Demonstration,95  ,0604231N,Tactical Command System,Y,81553,U
1319N, Navy,NAVY,05,System Development & Demonstration,96  ,0604234N,Advanced Hawkeye,Y,272149,U
1319N, Navy,NAVY,05,System Development & Demonstration,97  ,0604245N,H-1 Upgrades,Y,27235,U
1319N, Navy,NAVY,05,System Development & Demonstration,98  ,0604261N,Acoustic Search Sensors,Y,35763,U
1319N, Navy,NAVY,05,System Development & Demonstration,99  ,0604262N,V-22A,Y,87918,U
1319N, Navy,NAVY,05,System Development & Demonstration,100 ,0604264N,Air Crew Systems Development,Y,12679,U
1319N, Navy,NAVY,05,System Development & Demonstration,101 ,0604269N,EA-18,Y,56921,U
1319N, Navy,NAVY,05,System Development & Demonstration,102 ,0604270N,Electronic Warfare Development,Y,23685,U
1319N, Navy,NAVY,05,System Development & Demonstration,103 ,0604273N,Executive Helo Development,Y,507093,U
1319N, Navy,NAVY,05,System Development & Demonstration,104 ,0604274N,Next Generation Jammer (NGJ),Y,411767,U
1319N, Navy,NAVY,05,System Development & Demonstration,105 ,0604280N,Joint Tactical Radio System - Navy (JTRS-Navy),Y,25071,U
1319N, Navy,NAVY,05,System Development & Demonstration,106 ,0604307N,Surface Combatant Combat System Engineering,Y,443433,U
1319N, Navy,NAVY,05,System Development & Demonstration,107 ,0604311N,LPD-17 Class Systems Integration,Y,747,U
1319N, Navy,NAVY,05,System Development & Demonstration,108 ,0604329N,Small Diameter Bomb (SDB),Y,97002,U
1319N, Navy,NAVY,05,System Development & Demonstration,109 ,0604366N,Standard Missile Improvements,Y,129649,U
1319N, Navy,NAVY,05,System Development & Demonstration,110 ,0604373N,Airborne MCM,Y,11647,U
1319N, Navy,NAVY,05,System Development & Demonstration,111 ,0604376M,Marine Air Ground Task Force (MAGTF) Electronic Warfare (EW) for Aviation,Y,2778,U
1319N, Navy,NAVY,05,System Development & Demonstration,112 ,0604378N,Naval Integrated Fire Control - Counter Air Systems Engineering,Y,23695,U
1319N, Navy,NAVY,05,System Development & Demonstration,113 ,0604404N,Unmanned Carrier Launched Airborne Surveillance and Strike (UCLASS) System,Y,134708,U
1319N, Navy,NAVY,05,System Development & Demonstration,114 ,0604501N,Advanced Above Water Sensors,Y,43914,U
1319N, Navy,NAVY,05,System Development & Demonstration,115 ,0604503N,SSN-688 and Trident Modernization,Y,109908,U
1319N, Navy,NAVY,05,System Development & Demonstration,116 ,0604504N,Air Control,Y,57928,U
1319N, Navy,NAVY,05,System Development & Demonstration,117 ,0604512N,Shipboard Aviation Systems,Y,120217,U
1319N, Navy,NAVY,05,System Development & Demonstration,118 ,0604522N,Air and Missile Defense Radar (AMDR) System,Y,241754,U
1319N, Navy,NAVY,05,System Development & Demonstration,119 ,0604558N,New Design SSN,Y,122556,U
1319N, Navy,NAVY,05,System Development & Demonstration,120 ,0604562N,Submarine Tactical Warfare System,Y,48213,U
1319N, Navy,NAVY,05,System Development & Demonstration,121 ,0604567N,Ship Contract Design/ Live Fire T&E,Y,49712,U
1319N, Navy,NAVY,05,System Development & Demonstration,122 ,0604574N,Navy Tactical Computer Resources,Y,4096,U
1319N, Navy,NAVY,05,System Development & Demonstration,123 ,0604580N,Virginia Payload Module (VPM),Y,167719,U
1319N, Navy,NAVY,05,System Development & Demonstration,124 ,0604601N,Mine Development,Y,15122,U
1319N, Navy,NAVY,05,System Development & Demonstration,125 ,0604610N,Lightweight Torpedo Development,Y,33738,U
1319N, Navy,NAVY,05,System Development & Demonstration,126 ,0604654N,Joint Service Explosive Ordnance Development,Y,8123,U
1319N, Navy,NAVY,05,System Development & Demonstration,127 ,0604703N,Personnel Training Simulation and Human Factors,Y,7686,U
1319N, Navy,NAVY,05,System Development & Demonstration,128 ,0604727N,Joint Standoff Weapon Systems,Y,405,U
1319N, Navy,NAVY,05,System Development & Demonstration,129 ,0604755N,Ship Self Defense (Detect & Control),Y,153836,U
1319N, Navy,NAVY,05,System Development & Demonstration,130 ,0604756N,Ship Self Defense (Engage: Hard Kill),Y,99619,U
1319N, Navy,NAVY,05,System Development & Demonstration,131 ,0604757N,Ship Self Defense (Engage: Soft Kill/EW),Y,116798,U
1319N, Navy,NAVY,05,System Development & Demonstration,132 ,0604761N,Intelligence Engineering,Y,4353,U
1319N, Navy,NAVY,05,System Development & Demonstration,133 ,0604771N,Medical Development,Y,9443,U
1319N, Navy,NAVY,05,System Development & Demonstration,134 ,0604777N,Navigation/ID System,Y,32469,U
1319N, Navy,NAVY,05,System Development & Demonstration,135 ,0604800M,Joint Strike Fighter (JSF) - EMD,Y,537901,U
1319N, Navy,NAVY,05,System Development & Demonstration,136 ,0604800N,Joint Strike Fighter (JSF) - EMD,Y,504736,U
1319N, Navy,NAVY,05,System Development & Demonstration,137 ,0604810M,Joint Strike Fighter Follow On Development - Marine Corps,Y,59265,U
1319N, Navy,NAVY,05,System Development & Demonstration,138 ,0604810N,Joint Strike Fighter Follow On Development - Navy,Y,47579,U
1319N, Navy,NAVY,05,System Development & Demonstration,139 ,0605013M,Information Technology Development,Y,5914,U
1319N, Navy,NAVY,05,System Development & Demonstration,140 ,0605013N,Information Technology Development,Y,89711,U
1319N, Navy,NAVY,05,System Development & Demonstration,141 ,0605212N,CH-53K RDTE,Y,632092,U
1319N, Navy,NAVY,05,System Development & Demonstration,142 ,0605220N,Ship to Shore Connector (SSC),Y,7778,U
1319N, Navy,NAVY,05,System Development & Demonstration,143 ,0605450N,Joint Air-to-Ground Missile (JAGM),Y,25898,U
1319N, Navy,NAVY,05,System Development & Demonstration,144 ,0605500N,Multi-mission Maritime Aircraft (MMA),Y,247929,U
1319N, Navy,NAVY,05,System Development & Demonstration,145 ,0204202N,DDG-1000,Y,103199,U
1319N, Navy,NAVY,05,System Development & Demonstration,146 ,0304231N,Tactical Command System - MIP,Y,998,U
1319N, Navy,NAVY,05,System Development & Demonstration,147 ,0304785N,Tactical Cryptologic Systems,Y,17785,U
1319N, Navy,NAVY,05,System Development & Demonstration,148 ,0305124N,Special Applications Program,Y,35905,U
1319N, Navy,NAVY,06,Management Support,149 ,0604256N,Threat Simulator Development,Y,30769,U
1319N, Navy,NAVY,06,Management Support,150 ,0604258N,Target Systems Development,Y,112606,U
1319N, Navy,NAVY,06,Management Support,151 ,0604759N,Major T&E Investment,Y,61234,U
1319N, Navy,NAVY,06,Management Support,152 ,0605126N,Joint Theater Air and Missile Defense Organization,Y,6995,U
1319N, Navy,NAVY,06,Management Support,153 ,0605152N,Studies and Analysis Support - Navy,Y,4011,U
1319N, Navy,NAVY,06,Management Support,154 ,0605154N,Center for Naval Analyses,Y,48563,U
1319N, Navy,NAVY,06,Management Support,155 ,0605285N,Next Generation Fighter,Y,5000,U
1319N, Navy,NAVY,06,Management Support,157 ,0605804N,Technical Information Services,Y,925,U
1319N, Navy,NAVY,06,Management Support,158 ,0605853N,Management Technical  & International Support,Y,78143,U
1319N, Navy,NAVY,06,Management Support,159 ,0605856N,Strategic Technical Support,Y,3258,U
1319N, Navy,NAVY,06,Management Support,160 ,0605861N,RDT&E Science and Technology Management,Y,76948,U
1319N, Navy,NAVY,06,Management Support,161 ,0605863N,RDT&E Ship and Aircraft Support,Y,132122,U
1319N, Navy,NAVY,06,Management Support,162 ,0605864N,Test and Evaluation Support,Y,351912,U
1319N, Navy,NAVY,06,Management Support,163 ,0605865N,Operational Test and Evaluation Capability,Y,17985,U
1319N, Navy,NAVY,06,Management Support,164 ,0605866N,Navy Space and Electronic Warfare (SEW) Support,Y,5316,U
1319N, Navy,NAVY,06,Management Support,165 ,0605867N,SEW Surveillance/Reconnaissance Support,Y,6519,U
1319N, Navy,NAVY,06,Management Support,166 ,0605873M,Marine Corps Program Wide Support,Y,13649,U
1319N, Navy,NAVY,07,Operational Systems Development,174 ,0101221N,Strategic Sub & Weapons System Support,Y,107039,U
1319N, Navy,NAVY,07,Operational Systems Development,175 ,0101224N,SSBN Security Technology Program,Y,46506,U
1319N, Navy,NAVY,07,Operational Systems Development,176 ,0101226N,Submarine Acoustic Warfare Development,Y,3900,U
1319N, Navy,NAVY,07,Operational Systems Development,177 ,0101402N,Navy Strategic Communications,Y,16569,U
1319N, Navy,NAVY,07,Operational Systems Development,178 ,0203761N,Rapid Technology Transition (RTT),Y,18632,U
1319N, Navy,NAVY,07,Operational Systems Development,179 ,0204136N,F/A-18 Squadrons,Y,133265,U
1319N, Navy,NAVY,07,Operational Systems Development,181 ,0204163N,Fleet Telecommunications (Tactical),Y,62867,U
1319N, Navy,NAVY,07,Operational Systems Development,182 ,0204228N,Surface Support,Y,36045,U
1319N, Navy,NAVY,07,Operational Systems Development,183 ,0204229N,Tomahawk and Tomahawk Mission Planning Center (TMPC),Y,25228,U
1319N, Navy,NAVY,07,Operational Systems Development,184 ,0204311N,Integrated Surveillance System,Y,54218,U
1319N, Navy,NAVY,07,Operational Systems Development,185 ,0204413N,Amphibious Tactical Support Units (Displacement Craft),Y,11335,U
1319N, Navy,NAVY,07,Operational Systems Development,186 ,0204460M,Ground/Air Task Oriented Radar (G/ATOR),Y,80129,U
1319N, Navy,NAVY,07,Operational Systems Development,187 ,0204571N,Consolidated Training Systems Development,Y,39087,U
1319N, Navy,NAVY,07,Operational Systems Development,188 ,0204574N,Cryptologic Direct Support,Y,1915,U
1319N, Navy,NAVY,07,Operational Systems Development,189 ,0204575N,Electronic Warfare (EW) Readiness Support,Y,46609,U
1319N, Navy,NAVY,07,Operational Systems Development,190 ,0205601N,HARM Improvement,Y,52708,U
1319N, Navy,NAVY,07,Operational Systems Development,191 ,0205604N,Tactical Data Links,Y,149997,U
1319N, Navy,NAVY,07,Operational Systems Development,192 ,0205620N,Surface ASW Combat System Integration,Y,24460,U
1319N, Navy,NAVY,07,Operational Systems Development,193 ,0205632N,MK-48 ADCAP,Y,42206,U
1319N, Navy,NAVY,07,Operational Systems Development,194 ,0205633N,Aviation Improvements,Y,117759,U
1319N, Navy,NAVY,07,Operational Systems Development,195 ,0205675N,Operational Nuclear Power Systems,Y,101323,U
1319N, Navy,NAVY,07,Operational Systems Development,196 ,0206313M,Marine Corps Communications Systems,Y,67763,U
1319N, Navy,NAVY,07,Operational Systems Development,197 ,0206335M,Common Aviation Command and Control System (CAC2S),Y,13431,U
1319N, Navy,NAVY,07,Operational Systems Development,198 ,0206623M,Marine Corps Ground Combat/Supporting Arms Systems,Y,56769,U
1319N, Navy,NAVY,07,Operational Systems Development,199 ,0206624M,Marine Corps Combat Services Support,Y,20729,U
1319N, Navy,NAVY,07,Operational Systems Development,200 ,0206625M,USMC Intelligence/Electronic Warfare Systems (MIP),Y,13152,U
1319N, Navy,NAVY,07,Operational Systems Development,201 ,0206629M,Amphibious Assault Vehicle,Y,48535,U
1319N, Navy,NAVY,07,Operational Systems Development,202 ,0207161N,Tactical AIM Missiles,Y,76016,U
1319N, Navy,NAVY,07,Operational Systems Development,203 ,0207163N,Advanced Medium Range Air-to-Air Missile (AMRAAM),Y,32172,U
1319N, Navy,NAVY,07,Operational Systems Development,208 ,0303109N,Satellite Communications (SPACE),Y,53239,U
1319N, Navy,NAVY,07,Operational Systems Development,209 ,0303138N,Consolidated Afloat Network Enterprise Services (CANES),Y,21677,U
1319N, Navy,NAVY,07,Operational Systems Development,210 ,0303140N,Information Systems Security Program,Y,28102,U
1319N, Navy,NAVY,07,Operational Systems Development,211 ,0303150M,WWMCCS/Global Command and Control System,Y,294,U
1319N, Navy,NAVY,07,Operational Systems Development,213 ,0305160N,Navy Meteorological and Ocean Sensors-Space (METOC),Y,599,U
1319N, Navy,NAVY,07,Operational Systems Development,214 ,0305192N,Military Intelligence Program (MIP) Activities,Y,6207,U
1319N, Navy,NAVY,07,Operational Systems Development,215 ,0305204N,Tactical Unmanned Aerial Vehicles,Y,8550,U
1319N, Navy,NAVY,07,Operational Systems Development,216 ,0305205N,UAS Integration and Interoperability,Y,41831,U
1319N, Navy,NAVY,07,Operational Systems Development,217 ,0305208M,Distributed Common Ground/Surface Systems,Y,1105,U
1319N, Navy,NAVY,07,Operational Systems Development,218 ,0305208N,Distributed Common Ground/Surface Systems,Y,33149,U
1319N, Navy,NAVY,07,Operational Systems Development,219 ,0305220N,RQ-4 UAV,Y,227188,U
1319N, Navy,NAVY,07,Operational Systems Development,220 ,0305231N,MQ-8 UAV,Y,52770,U
1319N, Navy,NAVY,07,Operational Systems Development,221 ,0305232M,RQ-11 UAV,Y,635,U
1319N, Navy,NAVY,07,Operational Systems Development,222 ,0305233N,RQ-7 UAV,Y,688,U
1319N, Navy,NAVY,07,Operational Systems Development,223 ,0305234N,Small (Level 0) Tactical UAS (STUASL0),Y,4647,U
1319N, Navy,NAVY,07,Operational Systems Development,224 ,0305239M,RQ-21A,Y,6435,U
1319N, Navy,NAVY,07,Operational Systems Development,225 ,0305241N,Multi-Intelligence Sensor Development,Y,49145,U
1319N, Navy,NAVY,07,Operational Systems Development,226 ,0305242M,Unmanned Aerial Systems (UAS) Payloads (MIP),Y,9246,U
1319N, Navy,NAVY,07,Operational Systems Development,227 ,0305421N,RQ-4 Modernization,Y,150854,U
1319N, Navy,NAVY,07,Operational Systems Development,228 ,0308601N,Modeling and Simulation Support,Y,4757,U
1319N, Navy,NAVY,07,Operational Systems Development,229 ,0702207N,Depot Maintenance (Non-IF),Y,24185,U
1319N, Navy,NAVY,07,Operational Systems Development,231 ,0708730N,Maritime Technology (MARITECH),Y,4321,U
1319N, Navy,NAVY,07,Operational Systems Development,999,9999999999N,Classified Programs,Y,1287932,U
3600F, AF,AF,01,Basic Research,1   ,0601102F,Defense Research Sciences,Y,329721,U
3600F, AF,AF,01,Basic Research,2   ,0601103F,University Research Initiatives,Y,141754,U
3600F, AF,AF,01,Basic Research,3   ,0601108F,High Energy Laser Research Initiatives,Y,13778,U
3600F, AF,AF,02,Applied Research,4   ,0602102F,Materials,Y,125234,U
3600F, AF,AF,02,Applied Research,5   ,0602201F,Aerospace Vehicle Technologies,Y,123438,U
3600F, AF,AF,02,Applied Research,6   ,0602202F,Human Effectiveness Applied Research,Y,100530,U
3600F, AF,AF,02,Applied Research,7   ,0602203F,Aerospace Propulsion,Y,182326,U
3600F, AF,AF,02,Applied Research,8   ,0602204F,Aerospace Sensors,Y,147291,U
3600F, AF,AF,02,Applied Research,9   ,0602601F,Space Technology,Y,116122,U
3600F, AF,AF,02,Applied Research,10  ,0602602F,Conventional Munitions,Y,99851,U
3600F, AF,AF,02,Applied Research,11  ,0602605F,Directed Energy Technology,Y,115604,U
3600F, AF,AF,02,Applied Research,12  ,0602788F,Dominant Information Sciences and Methods,Y,164909,U
3600F, AF,AF,02,Applied Research,13  ,0602890F,High Energy Laser Research,Y,42037,U
3600F, AF,AF,03,Advanced Technology Development,14  ,0603112F,Advanced Materials for Weapon Systems,Y,37665,U
3600F, AF,AF,03,Advanced Technology Development,15  ,0603199F,Sustainment Science and Technology (S&T),Y,18378,U
3600F, AF,AF,03,Advanced Technology Development,16  ,0603203F,Advanced Aerospace Sensors,Y,42183,U
3600F, AF,AF,03,Advanced Technology Development,17  ,0603211F,Aerospace Technology Dev/Demo,Y,100733,U
3600F, AF,AF,03,Advanced Technology Development,18  ,0603216F,Aerospace Propulsion and Power Technology,Y,168821,U
3600F, AF,AF,03,Advanced Technology Development,19  ,0603270F,Electronic Combat Technology,Y,47032,U
3600F, AF,AF,03,Advanced Technology Development,20  ,0603401F,Advanced Spacecraft Technology,Y,54897,U
3600F, AF,AF,03,Advanced Technology Development,21  ,0603444F,Maui Space Surveillance System (MSSS),Y,12853,U
3600F, AF,AF,03,Advanced Technology Development,22  ,0603456F,Human Effectiveness Advanced Technology Development,Y,25448,U
3600F, AF,AF,03,Advanced Technology Development,23  ,0603601F,Conventional Weapons Technology,Y,48536,U
3600F, AF,AF,03,Advanced Technology Development,24  ,0603605F,Advanced Weapons Technology,Y,30195,U
3600F, AF,AF,03,Advanced Technology Development,25  ,0603680F,Manufacturing Technology Program,Y,42630,U
3600F, AF,AF,03,Advanced Technology Development,26  ,0603788F,Battlespace Knowledge Development and Demonstration,Y,46414,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,27  ,0603260F,Intelligence Advanced Development,Y,5032,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,29  ,0603438F,Space Control Technology,Y,4070,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,30  ,0603742F,Combat Identification Technology,Y,21790,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,31  ,0603790F,NATO Research and Development,Y,4736,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,33  ,0603830F,Space Security and Defense Program,Y,30771,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,34  ,0603851F,Intercontinental Ballistic Missile - Dem/Val,Y,39765,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,36  ,0604015F,Long Range Strike,Y,1246228,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,37  ,0604317F,Technology Transfer,Y,3512,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,38  ,0604327F,Hard and Deeply Buried Target Defeat System (HDBTDS) Program,Y,54637,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,40  ,0604422F,Weather System Follow-on,Y,76108,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,44  ,0604857F,Operationally Responsive Space,Y,6457,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,45  ,0604858F,Tech Transition Program,Y,246514,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,46  ,0605230F,Ground Based Strategic Deterrent,Y,75166,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,49  ,0207110F,Next Generation Air Dominance,Y,8830,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,50  ,0207455F,Three Dimensional Long-Range Radar (3DELRR),Y,14939,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,51  ,0305164F,NAVSTAR Global Positioning System (User Equipment) (SPACE),Y,142288,U
3600F, AF,AF,04,Advanced Component Development & Prototypes,52  ,0306250F,Cyber Operations Technology Development,Y,81732,U
3600F, AF,AF,05,System Development & Demonstration,55  ,0604270F,Electronic Warfare Development,Y,929,U
3600F, AF,AF,05,System Development & Demonstration,56  ,0604281F,Tactical Data Networks Enterprise,Y,60256,U
3600F, AF,AF,05,System Development & Demonstration,57  ,0604287F,Physical Security Equipment,Y,5973,U
3600F, AF,AF,05,System Development & Demonstration,58  ,0604329F,Small Diameter Bomb (SDB)  - EMD,Y,32624,U
3600F, AF,AF,05,System Development & Demonstration,59  ,0604421F,Counterspace Systems,Y,24208,U
3600F, AF,AF,05,System Development & Demonstration,60  ,0604425F,Space Situation Awareness Systems,Y,32374,U
3600F, AF,AF,05,System Development & Demonstration,61  ,0604426F,Space Fence,Y,243909,U
3600F, AF,AF,05,System Development & Demonstration,62  ,0604429F,Airborne Electronic Attack,Y,8358,U
3600F, AF,AF,05,System Development & Demonstration,63  ,0604441F,Space Based Infrared System (SBIRS) High EMD,Y,292235,U
3600F, AF,AF,05,System Development & Demonstration,64  ,0604602F,Armament/Ordnance Development,Y,40154,U
3600F, AF,AF,05,System Development & Demonstration,65  ,0604604F,Submunitions,Y,2506,U
3600F, AF,AF,05,System Development & Demonstration,66  ,0604617F,Agile Combat Support,Y,57678,U
3600F, AF,AF,05,System Development & Demonstration,67  ,0604706F,Life Support Systems,Y,8187,U
3600F, AF,AF,05,System Development & Demonstration,68  ,0604735F,Combat Training Ranges,Y,15795,U
3600F, AF,AF,05,System Development & Demonstration,69  ,0604800F,F-35 - EMD,Y,589441,U
3600F, AF,AF,05,System Development & Demonstration,71  ,0604853F,Evolved Expendable Launch Vehicle Program (SPACE) - EMD,Y,84438,U
3600F, AF,AF,05,System Development & Demonstration,72  ,0604932F,Long Range Standoff Weapon,Y,36643,U
3600F, AF,AF,05,System Development & Demonstration,73  ,0604933F,ICBM Fuze Modernization,Y,142551,U
3600F, AF,AF,05,System Development & Demonstration,74  ,0605213F,F-22 Modernization Increment 3.2B,Y,140640,U
3600F, AF,AF,05,System Development & Demonstration,75  ,0605214F,Ground Attack Weapons Fuze Development,Y,3598,U
3600F, AF,AF,05,System Development & Demonstration,76  ,0605221F,KC-46,Y,602364,U
3600F, AF,AF,05,System Development & Demonstration,77  ,0605223F,Advanced Pilot Training,Y,11395,U
3600F, AF,AF,05,System Development & Demonstration,78  ,0605229F,CSAR HH-60 Recapitalization,Y,156085,U
3600F, AF,AF,05,System Development & Demonstration,80  ,0605431F,Advanced EHF MILSATCOM (SPACE),Y,228230,U
3600F, AF,AF,05,System Development & Demonstration,81  ,0605432F,Polar MILSATCOM (SPACE),Y,72084,U
3600F, AF,AF,05,System Development & Demonstration,82  ,0605433F,Wideband Global SATCOM (SPACE),Y,56343,U
3600F, AF,AF,05,System Development & Demonstration,83  ,0605458F,Air & Space Ops Center 10.2 RDT&E,Y,47629,U
3600F, AF,AF,05,System Development & Demonstration,84  ,0605931F,B-2 Defensive Management System,Y,271961,U
3600F, AF,AF,05,System Development & Demonstration,85  ,0101125F,Nuclear Weapons Modernization,Y,212121,U
3600F, AF,AF,05,System Development & Demonstration,86  ,0207171F,F-15 EPAWSS,Y,186481,U
3600F, AF,AF,05,System Development & Demonstration,87  ,0207701F,Full Combat Mission Training,Y,18082,U
3600F, AF,AF,05,System Development & Demonstration,88  ,0305176F,Combat Survivor Evader Locator,Y,993,U
3600F, AF,AF,05,System Development & Demonstration,89  ,0307581F,NextGen JSTARS,Y,44343,U
3600F, AF,AF,05,System Development & Demonstration,91  ,0401319F,Presidential Aircraft Replacement (PAR),Y,102620,U
3600F, AF,AF,05,System Development & Demonstration,92  ,0701212F,Automated Test Systems,Y,14563,U
3600F, AF,AF,06,Management Support,93  ,0604256F,Threat Simulator Development,Y,23844,U
3600F, AF,AF,06,Management Support,94  ,0604759F,Major T&E Investment,Y,68302,U
3600F, AF,AF,06,Management Support,95  ,0605101F,RAND Project Air Force,Y,34918,U
3600F, AF,AF,06,Management Support,97  ,0605712F,Initial Operational Test & Evaluation,Y,10476,U
3600F, AF,AF,06,Management Support,98  ,0605807F,Test and Evaluation Support,Y,673908,U
3600F, AF,AF,06,Management Support,99  ,0605860F,Rocket Systems Launch Program (SPACE),Y,21858,U
3600F, AF,AF,06,Management Support,100 ,0605864F,Space Test Program (STP),Y,28228,U
3600F, AF,AF,06,Management Support,101 ,0605976F,Facilities Restoration and Modernization - Test and Evaluation Support,Y,40518,U
3600F, AF,AF,06,Management Support,102 ,0605978F,Facilities Sustainment - Test and Evaluation Support,Y,27895,U
3600F, AF,AF,06,Management Support,103 ,0606017F,Requirements Analysis and Maturation,Y,16507,U
3600F, AF,AF,06,Management Support,104 ,0606116F,Space Test and Training Range Development,Y,18997,U
3600F, AF,AF,06,Management Support,106 ,0606392F,Space and Missile Center (SMC) Civilian Workforce,Y,185305,U
3600F, AF,AF,06,Management Support,107 ,0308602F,ENTEPRISE INFORMATION SERVICES (EIS),Y,4841,U
3600F, AF,AF,06,Management Support,108 ,0702806F,Acquisition and Management Support,Y,15357,U
3600F, AF,AF,06,Management Support,109 ,0804731F,General Skill Training,Y,1315,U
3600F, AF,AF,06,Management Support,111 ,1001004F,International Activities,Y,2315,U
3600F, AF,AF,07,Operational Systems Development,112 ,0603423F,Global Positioning System III - Operational Control Segment,Y,350232,U
3600F, AF,AF,07,Operational Systems Development,113 ,0604233F,Specialized Undergraduate Flight Training,Y,10465,U
3600F, AF,AF,07,Operational Systems Development,114 ,0604445F,Wide Area Surveillance,Y,24577,U
3600F, AF,AF,07,Operational Systems Development,117 ,0605018F,AF Integrated Personnel and Pay System (AF-IPPS),Y,69694,U
3600F, AF,AF,07,Operational Systems Development,118 ,0605024F,Anti-Tamper Technology Executive Agency,Y,26718,U
3600F, AF,AF,07,Operational Systems Development,119 ,0605278F,HC/MC-130 Recap RDT&E,Y,10807,U
3600F, AF,AF,07,Operational Systems Development,121 ,0101113F,B-52 Squadrons,Y,74520,U
3600F, AF,AF,07,Operational Systems Development,122 ,0101122F,Air-Launched Cruise Missile (ALCM),Y,451,U
3600F, AF,AF,07,Operational Systems Development,123 ,0101126F,B-1B Squadrons,Y,2245,U
3600F, AF,AF,07,Operational Systems Development,124 ,0101127F,B-2 Squadrons,Y,108183,U
3600F, AF,AF,07,Operational Systems Development,125 ,0101213F,Minuteman Squadrons,Y,178929,U
3600F, AF,AF,07,Operational Systems Development,126 ,0101313F,Strat War Planning System - USSTRATCOM,Y,28481,U
3600F, AF,AF,07,Operational Systems Development,127 ,0101314F,Night Fist - USSTRATCOM,Y,87,U
3600F, AF,AF,07,Operational Systems Development,128 ,0101316F,Worldwide Joint Strategic Communications,Y,5315,U
3600F, AF,AF,07,Operational Systems Development,131 ,0105921F,Service Support to STRATCOM - Space Activities,Y,8090,U
